scorer,DLC_resnet101_NOR+OpenfieldFeb28shuffle1_200000,DLC_resnet101_NOR+OpenfieldFeb28shuffle1_200000,DLC_resnet101_NOR+OpenfieldFeb28shuffle1_200000,DLC_resnet101_NOR+OpenfieldFeb28shuffle1_200000,DLC_resnet101_NOR+OpenfieldFeb28shuffle1_200000,DLC_resnet101_NOR+OpenfieldFeb28shuffle1_200000,DLC_resnet101_NOR+OpenfieldFeb28shuffle1_200000,DLC_resnet101_NOR+OpenfieldFeb28shuffle1_200000,DLC_resnet101_NOR+OpenfieldFeb28shuffle1_200000
bodyparts,nose,nose,nose,objectA,objectA,objectA,objectB,objectB,objectB
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
1842,445.3068542480469,750.8822021484375,0.9991376399993896,498.8252868652344,230.3578338623047,0.9999897480010986,807.3380126953125,665.3359375,0.9999048709869385
1843,438.13043212890625,749.4312744140625,0.9996551275253296,498.56878662109375,230.40005493164062,0.9999881982803345,807.1475219726562,665.196044921875,0.9999212026596069
1844,435.5312805175781,747.4594116210938,0.9998231530189514,498.425048828125,230.36138916015625,0.9999879598617554,807.1349487304688,665.2418823242188,0.9999189376831055
1845,421.460205078125,739.08447265625,0.9999430179595947,498.9569091796875,230.36343383789062,0.999987006187439,807.1830444335938,665.3323974609375,0.9999169111251831
1846,419.8748779296875,738.8483276367188,0.9999676942825317,498.9647521972656,230.4159393310547,0.9999871253967285,807.2584838867188,665.3323974609375,0.9999099969863892
1847,416.33404541015625,740.26904296875,0.9998927116394043,498.95111083984375,230.45114135742188,0.9999872446060181,807.1945190429688,665.1505126953125,0.9999172687530518
1848,415.74005126953125,744.8511352539062,0.9991061091423035,498.6861877441406,230.38357543945312,0.9999817609786987,807.3626098632812,665.6404418945312,0.9998749494552612
1849,418.0879821777344,749.185302734375,0.9997881054878235,498.6216125488281,230.4041290283203,0.9999829530715942,807.5441284179688,665.8099975585938,0.9998615980148315
1850,420.8537292480469,754.1353759765625,0.9999656677246094,498.55413818359375,230.13510131835938,0.999984860420227,807.393310546875,665.6361694335938,0.9998817443847656
1851,427.80914306640625,755.8021850585938,0.9997984766960144,498.5431823730469,230.18678283691406,0.9999843835830688,807.41845703125,665.3360595703125,0.9998898506164551
1852,433.7005920410156,753.387939453125,0.999962568283081,498.5961608886719,230.17111206054688,0.9999842643737793,807.3641357421875,665.5137939453125,0.9998953342437744
1853,447.31243896484375,747.7857666015625,0.9995946288108826,498.58233642578125,230.2346649169922,0.999984622001648,807.2713012695312,665.2734375,0.9999089241027832
1854,468.9936828613281,740.8775634765625,0.9999833106994629,498.2470397949219,230.39694213867188,0.9999842643737793,807.29736328125,665.1726684570312,0.9999125003814697
1855,492.6846923828125,734.4002685546875,0.9997193217277527,498.4120788574219,230.48789978027344,0.9999847412109375,807.218017578125,665.3084716796875,0.9999032020568848
1856,502.5066223144531,726.19775390625,0.9999676942825317,498.2608642578125,230.541015625,0.9999837875366211,807.093505859375,665.1073608398438,0.9999189376831055
1857,507.1131591796875,717.5635986328125,0.9993556141853333,498.4460754394531,230.3302764892578,0.9999841451644897,806.9610595703125,664.6453247070312,0.9999423027038574
1858,518.2911376953125,711.3980712890625,0.999931812286377,498.56353759765625,230.2679443359375,0.9999849796295166,806.9468383789062,664.5946655273438,0.9999450445175171
1859,529.1941528320312,700.85546875,0.9998026490211487,498.5686950683594,230.05416870117188,0.9999864101409912,806.9048461914062,664.6066284179688,0.999945878982544
1860,543.444091796875,681.3978271484375,0.9996922016143799,497.8856506347656,230.66114807128906,0.9999834299087524,807.4129028320312,665.8070068359375,0.9998531341552734
1861,549.42626953125,669.0067138671875,0.9999041557312012,498.3423156738281,230.79563903808594,0.9999833106994629,807.893798828125,665.8023071289062,0.9998307228088379
1862,554.4776000976562,660.0150146484375,0.9998750686645508,498.708251953125,231.0626983642578,0.9999816417694092,807.7960815429688,665.824462890625,0.9998456239700317
1863,559.8352661132812,647.2510375976562,0.9998354911804199,498.9796142578125,231.1963348388672,0.9999809265136719,807.751953125,665.6870727539062,0.9998363256454468
1864,565.7202758789062,636.9154663085938,0.9999173879623413,498.0322570800781,230.7060546875,0.9999825954437256,807.5740356445312,665.7625732421875,0.999862551689148
1865,575.8604125976562,608.5105590820312,0.9999637603759766,498.0855712890625,230.70321655273438,0.9999828338623047,807.4940795898438,665.642333984375,0.9998706579208374
1866,580.4182739257812,596.232421875,0.99998939037323,498.61993408203125,230.91107177734375,0.9999814033508301,807.4893798828125,665.5104370117188,0.9998829364776611
1867,584.4796142578125,581.7001342773438,0.9999513626098633,498.6078796386719,230.9228057861328,0.999981164932251,807.77587890625,665.602294921875,0.9998650550842285
1868,588.06005859375,565.5230102539062,0.9998598098754883,498.6891174316406,230.88784790039062,0.9999818801879883,807.761962890625,665.5565185546875,0.9998631477355957
1869,591.3403930664062,549.506591796875,0.9998964071273804,498.7310485839844,231.0250701904297,0.9999818801879883,807.677001953125,665.5645141601562,0.9998656511306763
1870,596.7402954101562,532.161865234375,0.9999821186065674,498.46063232421875,230.84735107421875,0.9999830722808838,807.5722045898438,665.46728515625,0.9998779296875
1871,600.3485717773438,521.19873046875,0.9995187520980835,497.5474853515625,230.88546752929688,0.9999805688858032,807.5133666992188,665.5357666015625,0.9998806715011597
1872,604.49951171875,509.1123962402344,0.9991503953933716,498.61346435546875,230.67262268066406,0.9999849796295166,807.272705078125,664.5117797851562,0.9999197721481323
1873,607.7188720703125,493.54638671875,0.9998353719711304,498.68572998046875,230.64810180664062,0.9999860525131226,807.3785400390625,664.9284057617188,0.9999032020568848
1874,609.617919921875,478.0105285644531,0.9999383687973022,498.45159912109375,230.64768981933594,0.9999854564666748,807.34375,664.6046752929688,0.9999176263809204
1875,617.2764892578125,458.8330078125,0.9995023012161255,498.79315185546875,230.6361846923828,0.9999887943267822,807.303466796875,664.5845336914062,0.9999140501022339
1876,620.6736450195312,453.9732971191406,0.9998070597648621,498.8372497558594,230.74012756347656,0.9999877214431763,807.3079223632812,664.5972290039062,0.999914288520813
1877,620.8492431640625,446.9233703613281,0.9996297359466553,498.9956970214844,230.61053466796875,0.9999868869781494,807.2864990234375,664.4976806640625,0.9999136924743652
1878,622.0458984375,434.4435729980469,0.9998903274536133,498.98699951171875,230.40017700195312,0.9999874830245972,807.386962890625,664.6527099609375,0.9999078512191772
1879,626.4495239257812,419.17315673828125,0.9999833106994629,499.12310791015625,230.30136108398438,0.9999879598617554,807.5934448242188,664.7386474609375,0.999897837638855
1880,636.4548950195312,391.35565185546875,0.9995009899139404,499.44451904296875,230.83055114746094,0.9999849796295166,807.6011962890625,664.7081909179688,0.9998961687088013
1881,642.9708251953125,376.16400146484375,0.9998201727867126,499.1954040527344,230.89866638183594,0.9999850988388062,807.6179809570312,664.8466796875,0.9998891353607178
1882,648.613525390625,359.2785339355469,0.9997562766075134,499.4234924316406,230.9578857421875,0.9999847412109375,807.6190185546875,665.3349609375,0.9998799562454224
1883,651.26220703125,345.35784912109375,0.9984911680221558,499.0361633300781,231.34132385253906,0.999984860420227,807.5890502929688,665.133544921875,0.9998888969421387
1884,654.7150268554688,332.86309814453125,0.9992626309394836,499.3580017089844,230.93516540527344,0.9999856948852539,807.5728149414062,665.4414672851562,0.9998983144760132
1885,657.0322875976562,310.8025817871094,0.9999116659164429,498.3676452636719,231.22496032714844,0.9999861717224121,807.6815795898438,665.6959838867188,0.9998738765716553
1886,659.7965698242188,297.6095886230469,0.9998522996902466,498.3243408203125,231.46871948242188,0.9999862909317017,807.7745971679688,665.6654663085938,0.9998764991760254
1887,664.3984375,285.26849365234375,0.9994186162948608,498.78594970703125,232.6609649658203,0.9999741315841675,807.6945190429688,665.42138671875,0.9998642206192017
1888,670.06494140625,270.2364501953125,0.9997509121894836,496.86395263671875,231.7657928466797,0.9999786615371704,807.6259765625,665.4855346679688,0.999870777130127
1889,676.0823974609375,258.60284423828125,0.9999855756759644,497.399658203125,232.2601776123047,0.9999704360961914,807.7088623046875,665.7341918945312,0.9998669624328613
1890,686.9176025390625,228.31103515625,0.9999107122421265,495.6454162597656,231.84835815429688,0.9999392032623291,807.7381591796875,665.7726440429688,0.9998657703399658
1891,689.8953857421875,218.12554931640625,0.9998007416725159,495.1742858886719,231.5816650390625,0.9999551773071289,807.813232421875,665.7443237304688,0.9998632669448853
1892,691.7872314453125,206.54086303710938,0.9999313354492188,494.5786437988281,231.70843505859375,0.9999245405197144,807.9631958007812,665.6221923828125,0.9998522996902466
1893,694.1951904296875,196.85585021972656,0.999968409538269,494.82177734375,232.1896514892578,0.9999181032180786,807.8143310546875,665.3468627929688,0.9998948574066162
1894,699.7205810546875,184.18211364746094,0.99925297498703,494.7571716308594,232.3251953125,0.9999295473098755,807.7710571289062,665.4163208007812,0.999894380569458
1895,708.1112060546875,161.2514190673828,0.9999595880508423,493.49945068359375,231.8908233642578,0.9998592138290405,807.9583740234375,665.5908813476562,0.9998584985733032
1896,703.3388671875,158.32211303710938,0.998553454875946,494.4470520019531,231.78782653808594,0.9999163150787354,806.8997802734375,664.491943359375,0.9999477863311768
1897,700.552490234375,158.9789581298828,0.9992552399635315,494.0931701660156,231.94325256347656,0.9998854398727417,807.0322875976562,664.7874755859375,0.999932050704956
1898,697.0597534179688,162.94029235839844,0.9994656443595886,494.1817932128906,231.82740783691406,0.9998986721038818,806.9525756835938,664.8890991210938,0.9999324083328247
1899,692.3002319335938,171.13510131835938,0.9993732571601868,494.3121032714844,231.9244384765625,0.999907374382019,806.995361328125,664.7654418945312,0.9999362230300903
1900,681.1859741210938,176.0792236328125,0.9971478581428528,494.5297546386719,231.8022003173828,0.9999078512191772,806.9382934570312,664.6712646484375,0.9999384880065918
1901,680.791259765625,178.97494506835938,0.9985106587409973,494.7462463378906,231.71983337402344,0.9999269247055054,807.0177612304688,664.9485473632812,0.9999206066131592
1902,680.7393798828125,178.6563720703125,0.9989068508148193,494.6091003417969,231.63462829589844,0.9999183416366577,806.9193115234375,664.9305419921875,0.9999256134033203
1903,679.0449829101562,174.1162567138672,0.999196469783783,494.4184875488281,231.70123291015625,0.9999051094055176,806.895263671875,664.8522338867188,0.9999299049377441
1904,680.96044921875,174.6824493408203,0.9973905682563782,494.4894714355469,231.6681365966797,0.9999184608459473,807.027099609375,664.7440795898438,0.9999336004257202
1905,659.7689208984375,175.86546325683594,0.9993299245834351,494.2510986328125,231.5120391845703,0.9998927116394043,807.1044311523438,665.306884765625,0.9999096393585205
1906,642.7132568359375,182.2324676513672,0.9984707236289978,494.60040283203125,231.21673583984375,0.9999233484268188,807.0972290039062,665.09423828125,0.999920129776001
1907,631.3389892578125,181.69862365722656,0.999754011631012,494.5758972167969,231.3007049560547,0.9999369382858276,807.1408081054688,665.3646850585938,0.9999033212661743
1908,619.7059326171875,177.4305877685547,0.9992501139640808,495.0667724609375,230.9191436767578,0.9999698400497437,806.7876586914062,664.7045288085938,0.9999395608901978
1909,611.7130126953125,173.0882568359375,0.9993739724159241,494.9187927246094,230.93359375,0.9999681711196899,807.0044555664062,664.7341918945312,0.9999327659606934
1910,587.5507202148438,159.3491973876953,0.9984772801399231,494.22320556640625,230.82041931152344,0.9999504089355469,806.9924926757812,665.0068969726562,0.9999312162399292
1911,581.144775390625,152.03955078125,0.9996138215065002,493.9329833984375,230.80543518066406,0.9999356269836426,806.9964599609375,664.9898681640625,0.9999381303787231
1912,572.447021484375,146.08920288085938,0.999539852142334,494.179443359375,230.5213623046875,0.9999536275863647,806.8839721679688,664.9788818359375,0.9999394416809082
1913,565.1143188476562,142.8397674560547,0.9998689889907837,494.1280517578125,230.50315856933594,0.999950647354126,806.8658447265625,664.878173828125,0.9999425411224365
1914,556.6698608398438,144.82057189941406,0.9992222785949707,494.2443542480469,230.58164978027344,0.9999526739120483,806.8184204101562,664.7564697265625,0.9999455213546753
1915,542.7103881835938,147.54312133789062,0.9996410608291626,494.48016357421875,230.77967834472656,0.999957799911499,806.939697265625,664.8732299804688,0.9999371767044067
1916,534.6991577148438,146.08807373046875,0.999913215637207,494.2561950683594,230.8951416015625,0.9999574422836304,806.8912353515625,664.5896606445312,0.9999440908432007
1917,526.7870483398438,144.4557647705078,0.9995740056037903,494.15435791015625,230.78436279296875,0.9999510049819946,806.8427124023438,664.6616821289062,0.9999377727508545
1918,520.41943359375,157.15264892578125,0.9981665015220642,494.3694152832031,230.79698181152344,0.9999575614929199,806.9097900390625,664.96142578125,0.9999147653579712
1919,517.118896484375,175.643310546875,0.9994731545448303,494.39752197265625,231.9755401611328,0.9998910427093506,807.0006103515625,665.1608276367188,0.9999034404754639
1920,515.2335815429688,188.5628204345703,0.9900525212287903,494.58526611328125,232.9651336669922,0.998233437538147,807.4441528320312,665.4247436523438,0.9998972415924072
1921,516.1168823242188,192.4722900390625,0.9457255005836487,494.7552490234375,232.86119079589844,0.998765230178833,807.2081298828125,664.327880859375,0.9999428987503052
1922,522.7828369140625,190.27978515625,0.7670154571533203,494.91912841796875,233.2623291015625,0.998946487903595,807.296875,664.5145263671875,0.9999333620071411
1923,522.0303344726562,192.22970581054688,0.9313312768936157,495.0157470703125,233.0210418701172,0.9992744326591492,807.6051635742188,665.0021362304688,0.9999116659164429
1924,526.94873046875,196.76412963867188,0.9519747495651245,495.1585998535156,232.61424255371094,0.9990360736846924,807.50732421875,665.1961059570312,0.9999041557312012
1925,532.9894409179688,202.4362335205078,0.2932227849960327,494.843017578125,232.24188232421875,0.9997249245643616,807.660400390625,665.1914672851562,0.9998965263366699
1926,534.3352661132812,206.7869415283203,0.20558564364910126,494.8053894042969,231.6808319091797,0.9998308420181274,807.7474975585938,665.197021484375,0.9998825788497925
1927,534.91357421875,210.7947235107422,0.10034830123186111,494.2109375,231.83819580078125,0.9997978806495667,807.6107177734375,665.0193481445312,0.9999032020568848
1928,536.690673828125,210.6576690673828,0.023842763155698776,494.5435485839844,231.5616455078125,0.9998922348022461,807.5645141601562,665.1986083984375,0.9998960494995117
1929,540.181884765625,210.9975128173828,0.23975145816802979,494.8082580566406,231.55299377441406,0.9999243021011353,807.5648193359375,665.282470703125,0.9998940229415894
1930,546.040283203125,214.67076110839844,0.9444919228553772,495.4026184082031,232.2027130126953,0.9999502897262573,807.595703125,665.2757568359375,0.9998917579650879
1931,553.5174560546875,217.05935668945312,0.9550387859344482,495.89654541015625,231.89552307128906,0.9999673366546631,807.6381225585938,665.3450317382812,0.9998791217803955
1932,565.548828125,219.01515197753906,0.9983367919921875,496.95098876953125,232.07400512695312,0.9999758005142212,807.2388305664062,664.9509887695312,0.9999098777770996
1933,573.8934936523438,226.05877685546875,0.9995391368865967,496.5020751953125,231.798828125,0.9999685287475586,807.3068237304688,665.3314208984375,0.9998997449874878
1934,595.4612426757812,239.2489776611328,0.9999618530273438,495.7357177734375,231.49581909179688,0.9999594688415527,807.3463745117188,665.3318481445312,0.9998983144760132
1935,644.1886596679688,270.3492126464844,0.9999548196792603,497.3330078125,233.13087463378906,0.9999815225601196,807.3016357421875,665.2473754882812,0.9999110698699951
1936,669.8233642578125,290.1699523925781,0.9997852444648743,497.8424072265625,233.48361206054688,0.9999786615371704,807.1486206054688,665.01025390625,0.9999209642410278
1937,690.6657104492188,300.9505310058594,0.9999185800552368,498.2491760253906,233.2443389892578,0.9999790191650391,807.1466064453125,665.0956420898438,0.9999167919158936
1938,704.5143432617188,315.4654235839844,0.9997856020927429,497.9339599609375,233.35935974121094,0.9999786615371704,807.1712036132812,665.2999267578125,0.9999053478240967
1939,715.6803588867188,329.9903259277344,0.9992387294769287,497.9369201660156,233.2329864501953,0.99997878074646,807.154541015625,665.2589721679688,0.9999102354049683
1940,732.2575073242188,354.16143798828125,0.9999035596847534,497.7817077636719,233.2493896484375,0.9999785423278809,807.2216186523438,665.0794067382812,0.9999170303344727
1941,741.2974243164062,365.0836181640625,0.9999313354492188,498.18634033203125,232.39535522460938,0.9999823570251465,807.14697265625,665.1392822265625,0.9999122619628906
1942,748.7079467773438,380.7598876953125,0.9989879727363586,498.47235107421875,231.52169799804688,0.999984622001648,807.2640991210938,665.0420532226562,0.9999257326126099
1943,755.0794677734375,394.3526611328125,0.9999092817306519,498.0848693847656,232.4728546142578,0.9999818801879883,807.2279663085938,665.0620727539062,0.999924898147583
1944,759.8186645507812,409.7609558105469,0.999821126461029,498.6313171386719,231.92947387695312,0.9999804496765137,807.4366455078125,664.5462646484375,0.9999223947525024
1945,769.2070922851562,441.77783203125,0.9998235106468201,498.821044921875,231.13731384277344,0.9999821186065674,807.3781127929688,664.4524536132812,0.9999215602874756
1946,774.3065185546875,459.7657470703125,0.9998792409896851,498.6468505859375,231.0925750732422,0.9999839067459106,807.5589599609375,664.61962890625,0.999909520149231
1947,776.951171875,477.9996032714844,0.9996528625488281,498.846435546875,231.1105194091797,0.9999837875366211,807.2730102539062,664.0783081054688,0.9999362230300903
1948,780.4390869140625,495.5667419433594,0.9996335506439209,499.0065612792969,230.54408264160156,0.9999854564666748,807.2437133789062,664.196044921875,0.9999362230300903
1949,787.8513793945312,513.22216796875,0.9999819993972778,498.93585205078125,230.61790466308594,0.9999855756759644,807.2886962890625,664.2406005859375,0.9999332427978516
1950,800.0159301757812,540.03515625,0.9996414184570312,498.4406433105469,230.4228973388672,0.9999868869781494,807.4292602539062,664.6282958984375,0.9999185800552368
1951,809.6680297851562,552.5440063476562,0.9992903470993042,498.2658996582031,230.8613739013672,0.999984860420227,807.5040283203125,664.9608154296875,0.9998860359191895
1952,822.522705078125,565.0620727539062,0.9999500513076782,498.36419677734375,230.59938049316406,0.9999867677688599,807.548583984375,665.0938110351562,0.9998750686645508
1953,831.1640625,577.8272094726562,0.9998279809951782,498.2768859863281,230.75262451171875,0.9999860525131226,807.5917358398438,665.26904296875,0.9998526573181152
1954,837.7644653320312,591.181884765625,0.9998890161514282,498.2768859863281,230.54620361328125,0.9999858140945435,807.7734375,665.0226440429688,0.9998784065246582
1955,853.1229248046875,617.5253295898438,0.9995830655097961,498.373046875,230.45834350585938,0.9999867677688599,808.1712036132812,665.0089721679688,0.9998941421508789
1956,861.0160522460938,630.179931640625,0.998792290687561,498.0160827636719,230.7919158935547,0.9999885559082031,807.5883178710938,664.7877197265625,0.9999507665634155
1957,870.260498046875,631.4762573242188,0.9996669292449951,498.50408935546875,230.8009796142578,0.9999898672103882,807.4326171875,664.7208251953125,0.9999457597732544
1958,876.2837524414062,635.2734985351562,0.9951155185699463,498.00286865234375,230.95680236816406,0.9999887943267822,807.301513671875,665.070068359375,0.9999158382415771
1959,886.1231689453125,643.0113525390625,0.9999421834945679,497.8497009277344,230.98513793945312,0.9999884366989136,807.3006591796875,664.8013305664062,0.9999334812164307
1960,906.2432861328125,658.719482421875,0.9998045563697815,498.0912170410156,230.66612243652344,0.999988317489624,807.3318481445312,664.6251220703125,0.9999418258666992
1961,915.859619140625,664.4182739257812,0.9999158382415771,498.1356506347656,230.60279846191406,0.9999887943267822,807.52783203125,664.9555053710938,0.9999350309371948
1962,922.4569091796875,673.5771484375,0.9998171925544739,498.29766845703125,230.56973266601562,0.9999887943267822,807.3533325195312,664.7653198242188,0.999945878982544
1963,927.2421264648438,675.5880126953125,0.9999202489852905,498.2193908691406,230.6395263671875,0.9999889135360718,807.1756591796875,664.33544921875,0.9999593496322632
1964,932.6262817382812,678.4056396484375,0.9999713897705078,498.1368103027344,230.56845092773438,0.9999876022338867,807.167724609375,664.1846923828125,0.9999607801437378
1965,933.9139404296875,664.0375366210938,0.9999067783355713,498.1250915527344,230.5232696533203,0.9999881982803345,807.1796264648438,664.3228149414062,0.9999568462371826
1966,938.9802856445312,650.1906127929688,0.9943945407867432,498.080078125,230.5644989013672,0.9999881982803345,807.2218017578125,664.4926147460938,0.9999483823776245
1967,944.2279052734375,640.745361328125,0.9996569156646729,497.9356384277344,230.4409637451172,0.9999878406524658,807.1976318359375,664.5289916992188,0.9999498128890991
1968,943.7621459960938,638.1578979492188,0.9985236525535583,498.93927001953125,230.12123107910156,0.9999861717224121,807.3646240234375,664.7034912109375,0.9999415874481201
1969,945.123046875,634.2130126953125,0.9992138147354126,498.68878173828125,230.42164611816406,0.9999862909317017,807.5239868164062,664.5952758789062,0.9999399185180664
1970,944.7329711914062,623.014892578125,0.9994939565658569,498.67889404296875,230.31539916992188,0.9999868869781494,807.4542846679688,664.5241088867188,0.9999417066574097
1971,943.3853149414062,619.3847045898438,0.9973145127296448,498.6802978515625,230.3217315673828,0.9999868869781494,807.5703735351562,664.58447265625,0.9999339580535889
1972,942.156005859375,609.7483520507812,0.9983692765235901,498.72564697265625,230.58001708984375,0.9999868869781494,807.5061645507812,664.571533203125,0.9999359846115112
1973,944.8776245117188,594.5447387695312,0.9996551275253296,498.7090148925781,230.70411682128906,0.9999866485595703,807.5266723632812,664.6673583984375,0.9999313354492188
1974,945.1791381835938,590.53369140625,0.999046266078949,498.7688293457031,231.03933715820312,0.9999841451644897,807.53515625,664.5181274414062,0.9999364614486694
1975,947.9452514648438,574.100830078125,0.9998294115066528,498.6820983886719,230.9736785888672,0.9999847412109375,807.3430786132812,664.587646484375,0.9999319314956665
1976,947.3047485351562,567.8145751953125,0.9997677206993103,498.42852783203125,230.9553680419922,0.999984622001648,807.2879028320312,664.6543579101562,0.9999279975891113
1977,948.4776611328125,557.7320556640625,0.99970942735672,498.4122009277344,230.95701599121094,0.999984622001648,807.2467651367188,664.7251586914062,0.9999206066131592
1978,948.544189453125,549.2228393554688,0.9999384880065918,498.8406066894531,230.85992431640625,0.9999842643737793,807.1937255859375,664.953369140625,0.9999167919158936
1979,945.9096069335938,540.38525390625,0.9997792840003967,498.83367919921875,230.96470642089844,0.9999836683273315,807.2366333007812,664.78955078125,0.999920129776001
1980,942.0471801757812,513.781494140625,0.9997400641441345,498.3875427246094,231.14830017089844,0.9999852180480957,806.8272705078125,664.9248657226562,0.9999290704727173
1981,939.8603515625,505.12176513671875,0.9988414645195007,498.12322998046875,231.03738403320312,0.9999855756759644,806.9578857421875,664.5979614257812,0.9999344348907471
1982,942.9261474609375,495.77508544921875,0.9998764991760254,498.17071533203125,230.8866729736328,0.9999861717224121,806.9229125976562,664.7145385742188,0.9999282360076904
1983,940.338134765625,489.4069519042969,0.9987500905990601,498.0328063964844,230.6171875,0.9999876022338867,806.9637451171875,664.7992553710938,0.9999221563339233
1984,941.67919921875,480.07489013671875,0.9998326301574707,498.0668640136719,230.386474609375,0.9999878406524658,806.864501953125,664.5661010742188,0.9999362230300903
1985,943.610595703125,466.7972106933594,0.999953031539917,497.9908752441406,230.4803466796875,0.9999876022338867,806.8986206054688,664.6148071289062,0.9999343156814575
1986,943.8746948242188,460.1309814453125,0.9996768236160278,498.1160888671875,230.65121459960938,0.9999868869781494,806.7771606445312,664.5488891601562,0.9999426603317261
1987,940.0214233398438,452.9304504394531,0.999852180480957,498.2792053222656,230.44544982910156,0.9999874830245972,806.7381591796875,664.4573974609375,0.9999480247497559
1988,935.761474609375,444.4878234863281,0.9997102618217468,498.1920471191406,230.39341735839844,0.9999881982803345,806.7351684570312,664.4161376953125,0.9999463558197021
1989,926.831787109375,435.4326477050781,0.99978107213974,498.4356994628906,230.65936279296875,0.9999867677688599,806.670166015625,664.5894165039062,0.9999405145645142
1990,921.6591796875,419.5412292480469,0.9996826648712158,498.4573669433594,230.67559814453125,0.999987006187439,806.75,664.6095581054688,0.9999407529830933
1991,922.5739135742188,409.7698669433594,0.997977077960968,498.4300537109375,230.59718322753906,0.9999872446060181,806.7185668945312,664.4747924804688,0.999941349029541
1992,922.5025634765625,400.4877624511719,0.9997569918632507,502.6708984375,232.9514923095703,0.9999371767044067,807.6053466796875,666.0939331054688,0.9998468160629272
1993,923.8302001953125,389.21966552734375,0.9997492432594299,500.84686279296875,231.57098388671875,0.9999768733978271,807.5746459960938,665.9425659179688,0.9998389482498169
1994,925.1060180664062,376.67218017578125,0.9993333220481873,500.78887939453125,231.4448699951172,0.999977707862854,807.577392578125,665.6961059570312,0.9998838901519775
1995,930.9718017578125,356.2417907714844,0.9999741315841675,501.1187438964844,231.85324096679688,0.9999724626541138,807.8681640625,666.0358276367188,0.9998432397842407
1996,933.9379272460938,347.48828125,0.9998611211776733,500.9658203125,231.75857543945312,0.9999736547470093,807.8167114257812,666.1035766601562,0.9998440742492676
1997,935.69140625,342.3836669921875,0.9999021291732788,500.6741027832031,231.8311767578125,0.9999797344207764,807.6909790039062,665.7643432617188,0.9998680353164673
1998,936.4616088867188,336.0308532714844,0.9998681545257568,500.75567626953125,231.89222717285156,0.9999791383743286,807.6388549804688,665.7788696289062,0.9998596906661987
1999,939.4222412109375,329.4360656738281,0.998956561088562,500.713623046875,231.8643341064453,0.9999798536300659,807.656982421875,665.8839111328125,0.9998549222946167
2000,936.8253173828125,312.30560302734375,0.9996349811553955,500.7838134765625,231.8718719482422,0.9999794960021973,807.7012329101562,666.0401000976562,0.9998378753662109
2001,934.5698852539062,300.4388427734375,0.9998332262039185,500.3746643066406,231.82383728027344,0.9999831914901733,807.707275390625,666.0968627929688,0.9998314380645752
2002,932.6011352539062,286.20654296875,0.9998654127120972,501.6131591796875,232.92913818359375,0.9999639987945557,807.7896728515625,666.0574951171875,0.9998326301574707
2003,931.1853637695312,276.9508972167969,0.9999457597732544,501.7979431152344,233.04881286621094,0.9999603033065796,807.7515258789062,666.1215209960938,0.9998341798782349
2004,932.884765625,274.3135986328125,0.9999673366546631,498.3540344238281,230.85890197753906,0.9999830722808838,806.7473754882812,664.7662353515625,0.9999387264251709
2005,931.58544921875,264.1947326660156,0.9998295307159424,498.3216857910156,230.90333557128906,0.999982476234436,806.5526733398438,663.965087890625,0.9999641180038452
2006,932.1829833984375,258.4773254394531,0.9999734163284302,498.24005126953125,230.5418701171875,0.9999836683273315,806.5714721679688,664.1742553710938,0.9999587535858154
2007,929.7685546875,247.77850341796875,0.9998565912246704,498.4315185546875,230.08168029785156,0.9999852180480957,806.8719482421875,664.6055297851562,0.9999390840530396
2008,926.9647216796875,235.1586151123047,0.9994305968284607,498.49627685546875,229.97601318359375,0.9999873638153076,806.8360595703125,664.2516479492188,0.9999508857727051
2009,927.1535034179688,224.15008544921875,0.9998587369918823,498.94696044921875,229.97109985351562,0.9999878406524658,806.7748413085938,664.3245849609375,0.9999507665634155
2010,932.300048828125,213.94549560546875,0.9999595880508423,498.5079345703125,230.31700134277344,0.9999868869781494,806.7401123046875,664.424072265625,0.99994957447052
2011,930.3980102539062,206.2115936279297,0.9998998641967773,499.1551208496094,230.62513732910156,0.9999852180480957,806.724365234375,664.518798828125,0.9999483823776245
2012,929.1905517578125,197.0991668701172,0.9999287128448486,499.0069274902344,230.50262451171875,0.9999861717224121,806.8755493164062,664.9082641601562,0.9999290704727173
2013,929.427734375,183.06918334960938,0.9998503923416138,498.77398681640625,230.59262084960938,0.999985933303833,806.83056640625,664.8330078125,0.9999313354492188
2014,928.4362182617188,173.84890747070312,0.9994456171989441,498.49163818359375,230.62960815429688,0.9999853372573853,806.9769897460938,664.8328247070312,0.9999308586120605
2015,929.692626953125,150.50827026367188,0.9998520612716675,498.5865478515625,230.71583557128906,0.9999856948852539,806.87060546875,664.8309936523438,0.9999336004257202
2016,928.6786499023438,138.80972290039062,0.999553382396698,498.9450378417969,231.39144897460938,0.9999858140945435,807.4010620117188,664.2691650390625,0.9999350309371948
2017,925.2669677734375,124.8690185546875,0.9982442855834961,498.3390808105469,231.12660217285156,0.9999850988388062,807.3787841796875,664.1810913085938,0.9999364614486694
2018,922.5516357421875,113.00308227539062,0.9997783303260803,498.0956726074219,231.05250549316406,0.9999853372573853,807.4786987304688,664.2849731445312,0.9999306201934814
2019,922.6414794921875,102.89793395996094,0.9995978474617004,497.9478759765625,231.16261291503906,0.9999840259552002,807.7149658203125,664.6586303710938,0.9999029636383057
